userid,text
7089901692,有的黄纸上都被系统印上了符咒，想了想，干脆又去了附近的文dhsilcI2印店，直接花钱买了硬 #腌萝卜##王辰 新冠病毒有可能长期存在# ?
3841418339,一看就会lokcookie，一学就废  L全球创意搜罗的微博视频 #王辰 新冠病毒有可能长期存在##日本教授删除邮轮视频并道歉##以为每天上传体温就够傻的了# ?
8150313017,#王辰 新冠病毒有可能长期存在# 时间会证明一切，大家静观其变 图片是非典时期的新闻，看看是不是和现在专家们的预测很相似？ ?
3635604273,//@云岭政法:#王辰 新冠病毒有可能长期存在# 相信科学，是防控疾病最强有力的生产力！
2620710805,#王辰 新冠病毒有可能长期存在#太心疼了，要长好几年，但是没有长发你也是最美的！比心#湖北新增349例新冠肺炎# L有梗有料的微博视频 ?
8248804978,今年元旦新改的朋友圈头图，应该已经失去加油的含义，感觉快变成快点走，快点走，快点走的意思了#王辰 新冠病毒有可能长期存在##新年# ?
7783449814,突然拿出了厚厚一本装订好的词典。 　dhsilcI2　周末末瞥了一眼，一下子就认出来了， #王辰 新冠病毒有可能长期存在##痊愈后肺功能会受影响吗##神舟起诉京东拖欠3亿多货款# ?
6160900654,#存在与新冠病毒长期共存的可能##王辰 新冠病毒有可能长期存在#不管如何，增强免疫力是关键，正气内存，邪不可干 O新冠病毒有可能长期存在，你做好打这场持久战的准备了吗？ ?
6797051229,2020年2月20日【每天进步一点点】【是否#存在与新冠病毒长期共存的可能#？#王辰 新冠病毒有可能长期存在# 】央视新闻频道《新闻1+1》今日疫情分析，主持人白岩松连线中国工程院副院长、呼吸与危重症医学专家王辰。对于是否有可能要做好与新冠病毒长期共存的准备，王辰表示，像这个病（新冠病毒）我们就是说有可能转成慢性的，像流感一样长期在人间存在的病。这种可能性是完全存在的，对此我们要做好准备。思考思考??????：中小创企业面对疫情有可能长期存在的情况，企业如何生存？???????????????2020年隆重推出梁老师一对一企业咨询、定制企业工具手册、顶层设计、商业模式设立服务，更深度为企业赋能！???????????????2020年三月企业一对一咨询专场预订中???????????????? 2北京 收起全文d
7785607967,会不会以后口罩就融入到日常生活了。#王辰 新冠病毒有可能长期存在# 2长沙 ?
8407307644,专家预估，新冠病毒可能不会消失，会长期存在。这一可能性跟它的“流氓性”相关。#王辰 新冠病毒有可能长期存在##疫情相关的8个好消息# L胸外科乔贵宾医生的微博视频 ?
4800862219,#王辰 新冠病毒有可能长期存在#看来如何做好长期的预防、如何开展工作、如何学生复课、如何外出消费，不但需要指导，更需要制度保障。02rnZRD20。反四风树新风# ?
4878302021,#王辰 新冠病毒有可能长期存在# 这样…无症状携带者不确定 传染到抵抗力弱的人………(又有点慌了…今天在外面都已经不戴口罩了)
3650240961,#存在与新冠病毒长期共存的可能##王辰 新冠病毒有可能长期存在#其实我们对于新型冠状病毒的恐惧大多数就来源于对它的未知。我们不知道这个病毒是怎么产生的，它最初是从哪里出现的，所以当有人说是人为制造的时候我们信了怕了。我们不知道他会怎样传播，所以我们连外出回家摸门把手都得喷上几遍酒精。但是随着疫情逐渐被控制，人们逐渐对病毒了解的越多，慢慢的我们不在那么惧怕它了。因为我们相信这病毒不是不可战胜的。即便以后它可能长期会跟我们伴生在一起，我们也不会在那么的害怕，慢慢就会习惯，它可能只是会改变我们的一些生活方式吧。 O专家称新冠病毒有可能长期存在，怎么才把打赢这场持久战? 收起全文d
