userid,text
7941145617,【钟南山：#新型冠状病毒肺炎很可能来自野味#】 #新型冠状病毒# L央视新闻的微博视频 ???
8039398687,【#钟南山称不一定非戴N95口罩#】钟南山：实际不一定非要戴N95口罩，一般的口罩是能阻挡大部分带有病毒的飞沫进入呼吸道的，预防#新型冠状病毒#，戴口罩还是有用的。 L央视新闻的微博视频 ???
2921079555,#新型冠状病毒##境内确诊217例新型冠状病毒肺炎病例##钟南山肯定新型冠状病毒肺炎人传人##有医务人员被传染新型冠状病毒肺炎##新型冠状病毒传染性比SARS弱##上海确诊首例新型冠状病毒感染肺炎#大家都要注意安全，永远都战斗在第一前线的医护人员们都辛苦了，希望大家都能过个好年！ ?
7149496534,一边制造疫情恐慌、一边拿凶器伤害医生，还要一边把疫情做成梗传来传去。国家还得管你死活、医生还得没有怨恨竭力救你，但是还是得救你们的肉体，也只救得了你们的肉体。#朝阳医院##新型冠状病毒# ?
8897836322,武汉新型冠状病毒传播途径，动物是否会传染人类。都没确定请不要先给动物扣臭帽子，如果某些人觉得接触牲畜会被传染那你过年可以不吃肉，也没人会给你送。请大家正确对待，不要把这些事推到不会说话的动物身上！#新型冠状病毒# ?
6280081722,胆小如我 破财消灾??深圳广州的飞机高铁酒店全退#新型冠状病毒# 2青岛·温哥华花园 ?
8217958407,#新型冠状病毒# 一年到头好不容易等到了年假，却赶上疫情，连个商场超市都不敢去了一想到去哪都带着一颗忐忑的心，玩的心思瞬间全无但是好不容易凑的13天假期真的不想家里躺这个假期可能会比较心累 ?
4986409536,#新型冠状病毒##北京朝阳医院伤医事件# 一边是未知的病毒，一边是无尽的杀戮 ?
8011238818,亮辰说事 感染#新型冠状病毒#的症状及预防方法大家现在都了解吗？不知道的朋友可以看评论区哦～ 感染#新型冠状病毒#的症状及预防方法了解吗？ ?
6021909191,【钟南山：#有14个医护人员被感染新型冠状病毒#】钟南山：95%以上都跟武汉有关系，去过武汉，从武汉来，这是一个特点。第二个特点就是目前已经证实了有人传染，是在两个地区，一个在广东，一个在武汉，证实有人传染。第三个特点也证实了有医务人员的感染，那么这三个情况以及医务人员的感染，最后证实围绕着有#新型冠状病毒#的病人因为护理各方面，14个医务人员的感染。钟南山院士表示，出现人传人和医务人员感染的情况，是非常重要的标志。病例数增加较多的原因较复杂。L央视新闻的微博视频 收起全文d
8151893144,weekly plog3:年将至，梦里的家越来越清晰人生碌碌，归乡遥途今天 #新型冠状病毒#弄得人心惶惶各位朋友们注意安全记得带口罩?? ?
7416998969,#新型冠状病毒##境内确诊217例新型冠状病毒肺炎病例##钟南山肯定新型冠状病毒肺炎人传人##新型冠状病毒传染性比SARS弱##有医务人员被传染新型冠状病毒肺炎##上海确诊首例新型冠状病毒感染肺炎##武汉发热门诊名单# 吓得我把武汉女朋友分了！ 2珠海 ?
7108170716,武汉市华南海鲜市场看到了活果子狸，果子狸肉，看来08年的非典带来的教训还不够。。。。这么多来历不明的野生动物制品当地怎么都不管#新型冠状病毒# ?
7577212577,#新型冠状病毒# 请相信官方消息，不要传谣。微博上各种科普科学防护措施的微博非常多了，照着做就好，没去过wh，没接触过去过wh的发热患者，目前来说还是安全的，但是人群聚集区，无法保证你旁边那个人是不是刚从wh回来，所以，尽量减少去人群聚集区，外出戴口罩（具体什么口罩有用微博也有很多科普了），注意咳嗽礼仪，注意手卫生消毒。家里有老人小孩或者有基础疾病抵抗力差的人，更需多注意。切勿传谣！这个说：老家有个人确诊了2小时就死了。问哪儿听说的？就说不知道只是听说。谣言就是这么传播的。即便是普通感冒，对于有基础疾病抵抗力差的人/老年人，也可以是致命的。所以不用妖魔化病毒，充分重视，但不要恐慌。 收起全文d
4720320250,【钟南山：#有14个医护人员被感染新型冠状病毒#】钟南山：95%以上都跟武汉有关系，去过武汉，从武汉来，这是一个特点。第二个特点就是目前已经证实了有人传染，是在两个地区，一个在广东，一个在武汉，证实有人传染。第三个特点也证实了有医务人员的感染，那么这三个情况以及医务人员的感染，最后证实围绕着有#新型冠状病毒#的病人因为护理各方面，14个医务人员的感染。钟南山院士表示，出现人传人和医务人员感染的情况，是非常重要的标志。病例数增加较多的原因较复杂。L央视新闻的微博视频 收起全文d
4884204550,#新型冠状病毒#过年期间大家注意安全！ 带防护口罩！！ O绿洲 ?
2655193637,#水瓶座# 月到来，群星水瓶的时刻也即将到来，作为自己的生日月，却高兴不起来，因为逐渐蔓延的#新型冠状病毒# 肺炎，希望#水瓶月# 的到来能够将这场突如其来的瘟疫用风象的科技理智化解。 ?
4630120573,我们可能在用生命做寒假调研每天要接触各种狗子，出门不戴口罩，要去人多的地方了解当地情况，菜市场农场是我们的重点对象，前几天还吃了流黄鸡蛋??好难啊…#新型冠状病毒##境内确诊217例新型冠状病毒肺炎病例# 2昆明 ?
7855742215,#新型冠状病毒# 人好脆弱 ?
2970212782,【钟南山：#新型冠状病毒感染肺炎呈现人传人特点# 14个医护人员感染】钟南山：95%以上都跟武汉有关系，去过武汉，从武汉来，这是一个特点。第二个特点就是目前已经证实了有人传染，是在两个地区，一个在广东，一个在武汉，证实有人传染。第三个特点也证实了有医务人员的感染，那么这三个情况以及医务人员的感染，最后证实围绕着有#新型冠状病毒#的病人因为护理各方面，14个医务人员的感染。钟南山院士表示，出现人传人和医务人员感染的情况，是非常重要的标志。病例数增加较多的原因较复杂。#钟南山肯定新型冠状病毒肺炎人传人#O网页链接 L央视新闻的微博视频 2宜宾·筠连县 收起全文d
6154213375,#春节##突发##警方通报朝阳医院伤医事件##新型冠状病毒#吉林身边事一边是未知的病毒，一边是无尽的杀戮。中国的医生，究竟应何去何从？希望我的医生朋友们在未来学会保护好自己！！ 2三亚·鲁能·三亚湾高尔夫一区 ?
3591688809,"过年也要注意身体健康,出行做好防护,注意此类病症的表现,咳痰发热要多注意#新型冠状病毒# #境内确诊217例新型冠状病毒肺炎病例#"
4497070539,#新型冠状病毒##北京朝阳医院医生被砍伤# 最近发生了很多事，让我们这些学医的学生们，真的很难过，医生真的是神圣的职业，像天使一样，当然排除庸医、贪财的医生，一看见这些消息，根本就止不住泪，最大的愿望就是希望人人有颗善良心。希望病毒能得到控制，在前线的医生护士们一定要照顾好自己，希望大家也照顾好自己。一定会好的！?? 收起全文d
4862587815,上海【上海市采取有力措施、有针对性防治#新型冠状病毒# 】        上海市卫生健康委印发《上海市新型冠状病毒感染的肺炎疫情防控方案（试行）》等通知。       上海市十五届人大三次会议闭幕后，上海市市长应勇在回答中外媒体提问时表示，上海市委市政府责成市有关部门，采取有力措施，进行有针对性的防治。目前加强了对一些可疑病例的甄别和筛选，对一些可疑病例人员的密切接触人员，也采取了相应的防治措施，将会进一步加强对公共卫生的重视，一旦上海发生确诊的此类病例，将依法依规及时向社会公布。       应勇同时表示，春节期间人员流动性大，全社会都要高度重视公共卫生，养成良好的健康习惯，共同做好公共卫生事件的防治。        此前，上海市卫生健康委员会发布消息称，已成立专项工作组和专家组，及时制定各项应急措施和工作方案。全市各类医疗机构已全面加强预检分诊和发热门诊的力量配置，规范开展对可疑病例的监测、筛查、诊断治疗和处置工作，保障市民健康和城市公共卫生安全。 收起全文d
7083789598,武汉是肿么了？一会地震，一会病毒??搞得现在上海也确诊了！本来没什么，硬是被微信朋友圈、各种头条新闻弄得人心惶惶老徐放假，想着这几天一起逛逛超市、看看电影……偏偏来了#新型冠状病毒#整的哪也不敢去，关键还这么巧，我又感冒！！！现在过年出游的计划也要取消，老老实实家里蹲吧 ?
7126054569,这次流感??本来觉得离自己很远，但今天老总竟然在最忙的阶段让感冒发烧的同事回家休息??工作群开始发布通知、职场也开始充满了消毒水的味道，就连医护人员的杨老师都通知我们几个，嗯，要做好防护，戴好口罩勤洗手，远离病毒。#新型冠状病毒# ?
8068211378,预防武汉新型冠状病毒肺炎，心肺功能强化训练，普拉提百次呼吸-教学。#武汉肺炎##新型冠状病毒##心肺功能增强# L健身吹哨哥的微博视频 ?
6306059095,......#新型冠状病毒# #武汉# //@帽子chiyoi_不可以沉迷男色:……？//@滑子棉棉菇://@神田凰乐:缓缓抠出一个问号//@興高采烈罐罐罐 :SARS过去才多久//@一只三丁包 :@笨得象狐狸 狐狸肉45…//@米格战斗飞机联合体 : 转发微博
8989432899,【钟南山：有一名病人感染14个医护人员】钟南山：95%以上都跟武汉有关系，去过武汉，从武汉来，这是一个特点。第二个特点就是目前已经证实了有人传染，是在两个地区，一个在广东，一个在武汉，证实有人传染。第三个特点也证实了有医务人员的感染，那么这三个情况以及医务人员的感染，最后证实围绕着有#新型冠状病毒#的病人因为护理各方面，14个医务人员的感染。钟南山院士表示，出现人传人和医务人员感染的情况，是非常重要的标志。病例数增加较多的原因较复杂。 L央视新闻的微博视频 收起全文d
7474542235,【钟南山：有一名病人感染14个医护人员】钟南山：95%以上都跟武汉有关系，去过武汉，从武汉来，这是一个特点。第二个特点就是目前已经证实了有人传染，是在两个地区，一个在广东，一个在武汉，证实有人传染。第三个特点也证实了有医务人员的感染，那么这三个情况以及医务人员的感染，最后证实围绕着有#新型冠状病毒#的病人因为护理各方面，14个医务人员的感染。钟南山院士表示，出现人传人和医务人员感染的情况，是非常重要的标志。病例数增加较多的原因较复杂。L央视新闻的微博视频 收起全文d
4902710414,到底是谁重视不够？“病例数增加较多的原因较复杂”以下转自@凤凰网【钟南山：有一名病人感染14个医护人员】钟南山：95%以上都跟武汉有关系，去过武汉，从武汉来，这是一个特点。第二个特点就是目前已经证实了有人传染，是在两个地区，一个在广东，一个在武汉，证实有人传染。第三个特点也证实了有医务人员的感染，那么这三个情况以及医务人员的感染，最后证实围绕着有#新型冠状病毒#的病人因为护理各方面，14个医务人员的感染。钟南山院士表示，出现人传人和医务人员感染的情况，是非常重要的标志。病例数增加较多的原因较复杂。L央视新闻的微博视频 收起全文d
7997286115,这几天上班很烦，很压抑。在这么忙的情况下，每天都有疑难杂症。更糟心的是外面还有传染病#新型冠状病毒# 2吉安 ?
2632031005,愿患者早日康复，病毒早日停止传播！#新型冠状病毒# 2深圳 L用户7367968994的微博视频 ?
7108170716,这次新型冠状病毒爆发很有可能依然来源于野生动物制品，之前的SARS也是吃野生动物（果子狸）吃出来的。埃博拉是招惹蝙蝠带来的，什么时候人能管住自己的嘴#冠状病毒##新型冠状病毒# ?
3536161644,《#新型冠状病毒# - 百度》来自百度的搜索结果O网页链接 ?
6141532397,#上海确诊首例新型冠状病毒感染肺炎##新型冠状病毒##朝阳医院眼科大夫被砍# 一边是祈求医生赶走病魔，一边是拿起锃亮的屠刀砍向医生。讽刺！盼大家都平平安安！向医务工作者致敬！ ?
