userid,text
3256146371,#全国确诊830例新型肺炎病例#
3600422231,能让武汉封城、北京所有庙会取消贺岁电影全部下架、全国戒备百城空巷，疫情一定严重到超乎我们想象了！请放下你的盲目自信... 取消所有家庭聚会，各自待在家中就是给亲人最好的祝福??????#全国确诊新型肺炎病例##全国确诊830例新型肺炎病例##新型肺炎##今年要不要出门拜年##拜年##拜年# ?
7012117569,希望大家都可以献一份爱心 帮助武汉人民 帮助一线的医护人员解决燃眉之急 希望大家都平平安安的 #全国确诊830例新型肺炎病例##抗击新型肺炎第一线##湖北拟请求紧急支援口罩等医用物资# ?
3922809085,//@实力偶像孙猴子:#全国确诊830例新型肺炎病例#and#请海南政府启动一级响应# 真的疯了 求求大家看看海南吧
7391937012,@平安武汉 @武汉发布 请武汉市政府迅速调动一切资源，保障专业医护人员可以全身心的投入到这场战斗中来。医用防护设备靠社会募集是多么不恰当啊，这些都是老百姓不常备的，即便有，也不一定符合标准。请迅速行动，请迅速行动！#武汉要求全市在公共场合佩戴口罩##全国确诊830例新型肺炎病例# ?
4910029834,#全国确诊830例新型肺炎病例#and#请海南政府启动一级响应# 真的疯了 求求大家看看海南吧
7739935637,#全国确诊830例新型肺炎病例##请海南政府启动一级响应#
7579686229,#全国确诊830例新型肺炎病例##疫情地图#我，浙江嘉兴，我们这里已经取消年酒等活动，政府给力，不允许餐饮，厨师等承接各种形式的服务??愿一切都快点好起来?? O全国确诊830例新型肺炎病例，各方该怎样一起度过难关？ ?
8117096024,白岩松说许一个与幸福有关的愿望那就：武汉加油，中国加油，世界加油。#全国确诊830例新型肺炎病例##广东21名医护人员连夜赴武汉##春晚抗肺炎朗诵看哭了##医护人员隔离缓冲区拜年# ?
3351247024,#全国确诊新型肺炎病例# #全国确诊830例新型肺炎病例#
3525561040,#请海南政府启动一级响应# #海南# //@你午睡了莫M:#全国确诊830例新型肺炎病例##请海南政府启动一级响应#这种人真的原地爆炸
4036018550,可怜，可恶，可怕//@枫云天:#全国确诊830例新型肺炎病例# 整个湖北官场，恶臭官僚，炮灰思想的典型代表。
7403923754,?希望明天的热搜是：“新型冠状病毒控制成功” ??? 求求了 太难过了现在#全国确诊830例新型肺炎病例# ?
8103601305,//@行至水穷云起:难以想象的压力痛苦！挺住！一定要挺住！！#新型冠状病毒# #全国确诊830例新型肺炎病例#
6919679428,//@_青提://@枫云天:#全国确诊830例新型肺炎病例# 整个湖北官场，恶臭官僚，炮灰思想的典型代表。
7110708147,//@_青提://@枫云天:#全国确诊830例新型肺炎病例# 整个湖北官场，恶臭官僚，炮灰思想的典型代表。
7686684037,//@枫云天:#全国确诊830例新型肺炎病例# 整个湖北官场，恶臭官僚，炮灰思想的典型代表。
7381213789,//@枫云天:#全国确诊830例新型肺炎病例# 整个湖北官场，恶臭官僚，炮灰思想的典型代表。
8466421846,@娄芸Anime @-MinAh- 我的妈//@行至水穷云起:难以想象的压力痛苦！挺住！一定要挺住！！#新型冠状病毒# #全国确诊830例新型肺炎病例#
2699694514,#全国确诊830例新型肺炎病例# #疫情地图# #谁有尼格买提联系方式# #唯一没有彩排过的春晚节目# #广东21名医护人员连夜赴武汉# #鼠年春晚节目单#
4085208808,2020新年快乐！#新年心愿# 武汉加油！#全国确诊830例新型肺炎病例#希望明天会更好！ ?
4763436835,#全国确诊830例新型肺炎病例# #请海南政府启动一级响应#
