userid,text
4425054127,#1岁重型新冠肺炎宝宝康复出院#宝贝一定要健康长大！！！！ ?
4621228194,#宁检君分享#  【小区有确诊或疑似病例，该怎样保护自己？】自家小区或者附近的小区，出现了疑似或确诊病例。很多人担心，我还能出门吗？该怎么做好防护措施保护自己和家人？一起来了解下吧。L新华网的微博视频 #1岁重型新冠肺炎宝宝康复出院# ???
8379710344,#乐活新鲜事# 【好消息！#首例危重型儿童患者康复出院#】#1岁重型新冠肺炎宝宝康复出院#武汉，1岁男童牛牛（化名）是国内首例确诊的危重型新型冠状病毒肺炎儿童患者，经过治疗于2月13日康复出院。牛牛的家人至今未出现新冠肺炎典型症状，但因未做核酸检测，不能排除是无症状感染者。L一手video的秒拍视频 收起全文d
7960246142,【《今日关注》专访呼吸与危重症医学专家 回答网友热点问题】钟南山团队在患者粪便中检出新冠活病毒，新冠病毒传播会否有新途径？“钻石公主”号今日开始病毒检测部分乘客获准先下船，船上剩余乘客能否顺利度过危机？21:30，CCTV4全程直播，关注！ LCCTV4的微博视频 . #最新疫情地图##多地明确延迟开学时间可用暑期补齐##上海6名治愈者愿捐血浆##96岁新冠肺炎患者治愈出院##日本旗袍女孩为武汉募集50万日元##1岁重型新冠肺炎宝宝康复出院##患者康复后体内含抗体##俄外交部发言人用中文为中国加油# 收起全文d
2694035188,祖国反黑站吃瓜群众@凉月小真lyxz @前度裸炮今又来 投稿！传播正能量我们在行动！己亥冬尽庚子接，霜降荆楚城飞雪；厉瘴细细从地起，兰芷萧萧迎风烈；国士怒拔三尺剑，英雄豪洒满腔血；待到春暖花开日，九省通衢祭人杰。#1岁重型新冠肺炎宝宝康复出院##治疗性新冠特免血浆制品已投入临床# ！爱国者联盟熊猫军团#武汉加油##武汉保卫战湖北保卫战全面总攻##中央拨付5亿元建设雷神山火神山##疫情下的情人节# 收起全文d
8283729804,"【牛牛出院啦！#1岁重型新冠肺炎宝宝康复出院#】Здоров и полон сил! В Уханьской детской больнице вылечили от коронавирусной пневмонии годовалого ребенка. Он поступил в клинику 26 января в тяжелом состоянии, малыша определили в отделение интенсивной терапии. 6 февраля мальчика сняли с аппарата искусственной вентиляции легких. В течение следующей недели состояние маленького пациента постепенно стабилизировалось. Накануне родители забрали его домой. 收起全文d"
3066116182,育儿 #1岁重型新冠肺炎宝宝康复出院# 1月26日，家住武汉市黄陂区的1岁男童牛牛（化名），被送入武汉儿童医院急诊科救治，紧急收入该院重症医学科隔离病房救治。2月6日，经过医护人员精心诊疗，牛牛成功脱离呼吸机并拔除气管插管。生命体征逐渐稳定，肺部感染已基本吸收。在两次核酸检测确认为阴性后，医务人员判定他已达到出院标准。2月13日，家人将牛牛接回家继续隔离观察。希望这样的好消息越来越多。 收起全文d
4293792922,#花式表白天使#白衣天使们辛苦了！愿早日打赢这场战！！！#1岁重型新冠肺炎宝宝康复出院# 辛苦白衣天使们了！ ?
2659987023,#1岁重型新冠肺炎宝宝康复出院#希望有越来越多的好消息 ?
4293792922,#袁隆平捐赠200吨大米运抵武汉#袁隆平爷爷辛苦了！！祝您身体健康！！谢谢您！#1岁重型新冠肺炎宝宝康复出院# 辛苦医生了！也祝宝宝平安成长！感谢所有的白衣天使们！ ?
7714687065,【泪目后的欣喜！#1岁重型新冠肺炎宝宝康复出院#！】@美少女毛容易
2616598355,//@活力伊利:#1岁重型新冠肺炎宝宝康复出院# 喜大普奔的好消息！在抗击疫情的道路上，我们已经不断取得进展，相信假以时日，这次疫情阴霾一定会烟消云散！让我们继续坚守！加油！#坚守共赢胜利#
2615831395,//@活力伊利:#1岁重型新冠肺炎宝宝康复出院# 喜大普奔的好消息！在抗击疫情的道路上，我们已经不断取得进展，相信假以时日，这次疫情阴霾一定会烟消云散！让我们继续坚守！加油！#坚守共赢胜利#
7284737004,【#1岁重型新冠肺炎宝宝康复出院#】1月26日，武汉市黄陂区的1岁男童牛牛（化名）被收入重症医学科隔离病房。2月6日，经过医护人员精心诊疗，牛牛成功脱离呼吸机并拔除气管插管，生命体征逐渐稳定。在两次核酸检测阴性后达到出院标准。2月13日家人将其接回家继续隔离观察。O网页链接 ???
7994631538,#全国确诊新型肺炎病例##回家后怎么消毒# 守住消毒，就是守住生命线。02eCoKo14。我院消毒工作者点赞！无论疫情是否存在，他们都兢兢业业守在消毒一线，为患者提供健康保障！#武汉加油##多地明确延迟开学时间可用暑期补齐##1岁重型新冠肺炎宝宝康复出院##情人节这样过# 武汉·武汉存济口腔医院 ?
7573690804,#早幼教研究院# 【泪目后的欣喜！#1岁重型新冠肺炎宝宝康复出院#！】1月26日，家住武汉市黄陂区的1岁男童牛牛（化名），被送入武汉儿童医院急诊科救治，紧急收入该院重症医学科隔离病房救治。2月6日，经过医护人员精心诊疗，牛牛成功脱离呼吸机并拔除气管插管。生命体征逐渐稳定，肺部感染已基本吸收。在两次核酸检测确认为阴性后，医务人员判定他已达到出院标准。2月13日，家人将牛牛接回家继续隔离观察。希望这样的好消息越来越多！（来源：新华网） 收起全文d
2615437363,//@活力伊利:#1岁重型新冠肺炎宝宝康复出院# 喜大普奔的好消息！在抗击疫情的道路上，我们已经不断取得进展，相信假以时日，这次疫情阴霾一定会烟消云散！让我们继续坚守！加油！#坚守共赢胜利#
6947534425,老马新观察【牛牛出院啦！#1岁重型新冠肺炎宝宝康复出院#】1月26日，家住武汉市黄陂区的1岁男童牛牛（化名），被送入武汉儿童医院急诊科救治，紧急收入该院重症医学科隔离病房救治。2月6日，经过医护人员精心诊疗，牛牛成功脱离呼吸机并拔除气管插管。生命体征逐渐稳定，肺部感染已基本吸收。在两次核酸检测确认为阴性后，医务人员判定他已达到出院标准。2月13日，家人将牛牛接回家继续隔离观察。希望这样的好消息越来越多！新华社客户端O牛牛出院啦！1岁重型新冠肺炎宝宝康复出院 收起全文d
4086425509,#1岁重型新冠肺炎宝宝康复出院# 喜大普奔的好消息！在抗击疫情的道路上，我们已经不断取得进展，相信假以时日，这次疫情阴霾一定会烟消云散！让我们继续坚守！加油！#坚守共赢胜利#
6586980337,【我们不是英雄！】在全国抗疫一线，除了英雄的医护人员，还有无数的政法工作者！警察、法官、检察官、网格员、志愿者……逆行路上，他们并不精通医术，却同样执着！疫情当前，不胜不退！选择离别，正是为了守护！转发，致敬全国抗疫一线的政法工作者！#致敬战疫逆行者#@中国长安网  #治疗性新冠特免血浆制品已投入临床##全国多名基层干部获火线提拔##苏州护士在武汉的25岁生日##俄罗斯报整版海报为武汉加油##1岁重型新冠肺炎宝宝康复出院##患者康复后体内含抗体# L钢七连Unbreakable7的微博视频 收起全文d
8018197866,【泪目后的欣喜！#1岁重型新冠肺炎宝宝康复出院#！】好消息武汉，1岁男童牛牛（化名）是国内首例确诊的危重型新型冠状病毒肺炎儿童患者，经过治疗于2月13日康复出院。家人将牛牛接回家继续隔离观察。希望这样的好消息越来越多！【#袁隆平捐赠200吨大米运抵武汉# 】感谢袁老2月14日，一辆辆满载大米的货车从货场陆续驶出，驶往武汉市蔡甸区。该批物资是袁隆平高科技股份有限公司捐赠给武汉市蔡甸区的200吨丝苗米，将为该区抗击肺炎疫情发挥作用。 ?#中央拨付5亿元建设雷神山火神山#众志成城，共克时艰！L一手video的秒拍视频 ? 收起全文d
4685814139,【#1岁重型新冠肺炎宝宝康复出院#】
8040116614,【两法一条例法治宣传专题】#抗击疫情我在岗#                                                 兴安盟的这位党员干部带病坚守防疫一线，真棒~        阿尔山市委政法委党员干部倪杰，在疫情期间充分发挥党员模范带头作用，虽然有胃部疾病，但一直带病在蓝海矿泉水厂临时监测点坚守。他说：“我们卡口车流量大，到了这个时刻，身为党员必须要率先垂范，起到带头作用。”（通讯员 李传丽  编辑 王萍）#兴安盟防控疫情第一线##武汉加油##众志成城抗疫情##最新疫情地图##1岁重型新冠肺炎宝宝康复出院# 2乌兰浩特市 收起全文d
4537994881,【好消息！#首例危重型儿童患者康复出院#】#1岁重型新冠肺炎宝宝康复出院#武汉，1岁男童牛牛（化名）是国内首例确诊的危重型新型冠状病毒肺炎儿童患者，经过治疗于2月13日康复出院。牛牛的家人至今未出现新冠肺炎典型症状，但因未做核酸检测，不能排除是无症状感染者。L一手video的秒拍视频 ? ???
2626791898,正因为不能称心如意，人世才有意思。 #谢谢每个平凡的中国人##1岁重型新冠肺炎宝宝康复出院##夫妻殴打防疫人员被判刑# ?
3956688260,【好消息！#首例危重型儿童患者康复出院#】#1岁重型新冠肺炎宝宝康复出院#武汉，1岁男童牛牛（化名）是国内首例确诊的危重型新型冠状病毒肺炎儿童患者，经过治疗于2月13日康复出院。牛牛的家人至今未出现新冠肺炎典型症状，但因未做核酸检测，不能排除是无症状感染者。L一手video的秒拍视频 ?
4350829505,【好消息！#首例危重型儿童患者康复出院#】#1岁重型新冠肺炎宝宝康复出院#武汉，1岁男童牛牛（化名）是国内首例确诊的危重型新型冠状病毒肺炎儿童患者，经过治疗于2月13日康复出院。牛牛的家人至今未出现新冠肺炎典型症状，但因未做核酸检测，不能排除是无症状感染者。L一手video的秒拍视频 ?
7054605039,【#1岁重型新冠肺炎宝宝康复出院#】
3826869364,"#1岁重型新冠肺炎宝宝康复出院# //@湖南法官暴打当事人:#湖南法官涉嫌伪造证据,殴打、构陷受害人#"
7739413868,武汉方舱医院，场面已经完全控制不住了！什么疫情都阻挡不了广场舞的脚步！#1岁重型新冠肺炎宝宝康复出院# L邢台身边事的微博视频 ?
3510617120,【好消息！#首例危重型儿童患者康复出院#】#1岁重型新冠肺炎宝宝康复出院#武汉，1岁男童牛牛（化名）是国内首例确诊的危重型新型冠状病毒肺炎儿童患者，经过治疗于2月13日康复出院。牛牛的家人至今未出现新冠肺炎典型症状，但因未做核酸检测，不能排除是无症状感染者L一手video的秒拍视频 ?
2609832575,#1岁重型新冠肺炎宝宝康复出院#坚强的宝宝，健健康康的成长啊，好消息越来越多，盼疫情早点散去。春暖花开之时，也是告别寒冬之日。 ?
6510013049,头榜头条 【好消息！#首例危重型儿童患者康复出院#】#1岁重型新冠肺炎宝宝康复出院# 武汉，1岁男童牛牛（化名）是国内首例确诊的危重型新型冠状病毒肺炎儿童患者，经过治疗于2月13日康复出院。牛牛的家人至今未出现新冠肺炎典型症状，但因未做核酸检测，不能排除是无症状感染者。希望这样的好消息越来越多！L一手video的秒拍视频 收起全文d
6505669022,头榜头条 【好消息！#首例危重型儿童患者康复出院#】#1岁重型新冠肺炎宝宝康复出院# 武汉，1岁男童牛牛（化名）是国内首例确诊的危重型新型冠状病毒肺炎儿童患者，经过治疗于2月13日康复出院。牛牛的家人至今未出现新冠肺炎典型症状，但因未做核酸检测，不能排除是无症状感染者。希望这样的好消息越来越多！L一手video的秒拍视频 收起全文d
3251540784,【熱血出征，衛我同胞！“這一戰，我們一定要贏”】 他們按下紅手印，從祖國各地馳援武漢；他們挺立在疫情面前，從死神手中搶人；他們爭分奪秒，不分晝夜建好“火神”再戰“雷神”…豈曰無衣，與子同袍！他們是普通的中國人，更是勇敢逆行的“戰士”。熱血出征，衛我同胞！（視頻來源：人民日報）#1岁重型新冠肺炎宝宝康复出院##医疗界四大天团会师武汉##军队抽组1400人承担火神山医疗任务##为人民军队点赞##武汉加油##最新疫情地图##火神山医院完工#祖国反黑站  L香港中通社的微博视频 收起全文d
7220078302,#1岁重型新冠肺炎宝宝康复出院#新型冠状病毒存在母婴垂直传播？O新型冠状病毒存在母婴垂直传播？ ?
6514108718,头榜头条 【牛牛出院啦！#1岁重型新冠肺炎宝宝康复出院#】1月26日，家住武汉市黄陂区的1岁男童牛牛（化名），被送入武汉儿童医院急诊科救治，紧急收入该院重症医学科隔离病房救治。2月6日，经过医护人员精心诊疗，牛牛成功脱离呼吸机并拔除气管插管。生命体征逐渐稳定，肺部感染已基本吸收。在两次核酸检测确认为阴性后，医务人员判定他已达到出院标准。2月13日，家人将牛牛接回家继续隔离观察。希望这样的好消息越来越多！L一手video的秒拍视频 收起全文d
7220053906,#1岁重型新冠肺炎宝宝康复出院#新型冠状病毒存在母婴垂直传播？O新型冠状病毒存在母婴垂直传播？ ?
6088799668,#1岁重型新冠肺炎宝宝康复出院#
2610254632,武汉市金银潭医院党委副书记、院长张定宇隐瞒身患渐冻症的病情顾不上照料被感染的妻子始终坚守在疫情防控最前线病毒可怕但英雄的你们可爱可敬谢谢有你们因为有你们英雄的武汉必胜！！！！#情人节##患者康复后体内含抗体##1岁重型新冠肺炎宝宝康复出院##俄罗斯千人飙中文##治疗性新冠特免血浆制品已投入临床# 2十堰·郧西县 收起全文d
6027381287,【好消息！#首例危重型儿童患者康复出院#】#1岁重型新冠肺炎宝宝康复出院#武汉，1岁男童牛牛（化名）是国内首例确诊的危重型新型冠状病毒肺炎儿童患者，经过治疗于2月13日康复出院。牛牛的家人至今未出现新冠肺炎典型症状，但因未做核酸检测，不能排除是无症状感染者。L一手video的秒拍视频 ?
