userid,text
2609041216,隔离病毒，但不会隔离爱转发，让武汉人民知道，#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L洗手02的微博视频 ?
2629228326,隔离病毒，但不会隔离爱转发，让武汉人民知道，#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L余生请多指教师的微博视频 ?
6340807614,Gucci手表，发货实拍??#安家##中国方法是唯一事实证明成功的方法##扩大硕士研究生招生和专升本规模# L老刘正品DW手表专卖的微博视频 ?
2669276965,非常时期非常手段！希望武汉人民能够理解！武汉加油#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L搞笑璐璐的微博视频 ?
7763540802,非常时期非常手段！希望武汉人民能够理解！武汉加油#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L太燃太甜了吧的微博视频 ?
3871079997,#中国方法是唯一事实证明成功的方法#大妈这防护工作做的也太好了，汉服斗篷都穿出来了，这衣服应该是纳兰词吧，穿出了武侠的既视感#综艺日记#  L笑到拔胸毛的微博视频 ?
8071984045,赶紧滴学霸作业来了请给他个热搜#中国方法是唯一事实证明成功的方法# #天津延期复工开学# #女生转院到火神山照顾重症外婆#
7390224249,黑哥挥毫书写，众志成城，心和武汉人民在一起#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L搞笑延延的微博视频 ?
4473078633,鱼都会这么坚强，武汉人民挺住，中国人民尽一切支持你们#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L搞笑辰辰的微博视频 ?
2614242775,阻止疫情扩散！韩国宣布封锁两大重灾区，超500万人受到影响#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L高圆圆圈头的微博视频 ?
2609053006,阻止疫情扩散！韩国宣布封锁两大重灾区，超500万人受到影响#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L一丝不苟啊的微博视频 ?
3440839719,颠簸，郑玉芳也闭上眼睛休息着。但她哪里睡得着，她的脑海里还在想着刚才的事情。 　　到岭林市后，官美良已经在翔龙酒店里等着。郑玉芳的酒也醒，她现在不好#昊嘉笑柳#意 #中国方法是唯一事实证明成功的方法# ?
3848156476,向奋战在一线的巾帼英雄致敬！你们就是中国力量#日本多地出现无法确认感染路径病例##中国方法是唯一事实证明成功的方法#L热门视频合集的微博视频 ?
8785001699,有几个国家能做到//@黄西Joe_Wong:不仅疫情到了拐点，国际舆论对中国的评价也到了拐点：#中国方法是唯一事实证明成功的方法# 这几周医护人员的努力和牺牲，患者的痛苦和忍耐，大家对防疫措施的高度配合，让人感激，感动和自豪????
2675321658,鹏嫂第一次出镜有点害羞，此刻我们的心和武汉人民在一起加油！#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L无奈本人没文化775的微博视频 ?
3840524210,鹏嫂第一次出镜有点害羞，此刻我们的心和武汉人民在一起加油！#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L搞笑砚的微博视频 ?
3926003525,宜宾小姐姐一个小小的举动，感动了湖北黄冈的司机师傅。#四川1确诊女子曾8次核酸检测阴性##中国方法是唯一事实证明成功的方法#L热门视频合集的微博视频 ?
3333613678,想到我的车#昊嘉笑柳#坏，我又没有带钱包出来，我又不好意思叫你出钱付帐，而我又没有手机打不你的电话。我现在刚把手机充好电，我正想 #中国方法是唯一事实证明成功的方法# ?
3580841131,中国方法是唯一事实证明成功的方法，听到世卫专家评价翻译小姐姐哽咽了#四川1确诊女子曾8次核酸检测阴性##中国方法是唯一事实证明成功的方法#L热门视频合集的微博视频 ?
2629228326,韩国政治惊悚犯罪片，韩国第三位总统的被杀始末#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L余生请多指教师的微博视频 ?
2609785278,韩国政治惊悚犯罪片，韩国第三位总统的被杀始末#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L武汉加油性发质的微博视频 ?
3333888273,部门的人接踵而来，让意维集团的人担心。 　　一般情况下，很少有这么多部门一起过来检查的，但如果有这样的情况，那说明有人想整#昊天念薇#他们的公司。光哥急忙打电话找自己的关系，没有想到对方一听到他的声音， #中国方法是唯一事实证明成功的方法# ?
3918284891,中国方法是唯一事实证明成功的方法，听到世卫专家评价翻译小姐姐哽咽了#日本多地出现无法确认感染路径病例##中国方法是唯一事实证明成功的方法#L奇葩帖的微博视频 ?
3567841496,韩国疫情不断扩散，驻韩美军相关人员确诊，美军已展开调查#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L娱乐玛的微博视频 ?
3569476503,韩国疫情不断扩散，驻韩美军相关人员确诊，美军已展开调查#联合国秘书长感谢中国人民##中国方法是唯一事实证明成功的方法# L搞笑桓的微博视频 ?
7986727334,//@黄西Joe_Wong:不仅疫情到了拐点，国际舆论对中国的评价也到了拐点：#中国方法是唯一事实证明成功的方法# 这几周医护人员的努力和牺牲，患者的痛苦和忍耐，大家对防疫措施的高度配合，让人感激，感动和自豪????
3871079997,#中国方法是唯一事实证明成功的方法#“我们不能害了你们啊。”患者看到自己医生防护服破了，大叫：请不要靠近我，赶快换了再来给我打针！#综艺日记# L笑到拔胸毛的微博视频 ?
