userid,text
4076864165,他们对病毒一无所知，医生，患者，记者都不戴口罩   ????#天津医生多次抢救新冠肺炎患者确诊##首例新冠肺炎逝者遗体解剖报告#  L来个评论的微博视频 ?
3601130240,这下不用援助香港曱甴口罩了，他们爱英国的丁字裤   ????#天津医生多次抢救新冠肺炎患者确诊##首例新冠肺炎逝者遗体解剖报告#   ????   ????   ????  L扛旗少年的微博视频 ?
3654619123,这下不用援助香港曱甴口罩了，他们爱英国的丁字裤   ????#天津医生多次抢救新冠肺炎患者确诊##首例新冠肺炎逝者遗体解剖报告#   ????   ????  L鲜事趣闻的微博视频 ?
3917127931,这下不用援助香港曱甴口罩了，他们爱英国的丁字裤   ????#天津医生多次抢救新冠肺炎患者确诊##首例新冠肺炎逝者遗体解剖报告#   ????  L视频大队长的微博视频 ?
3610580145,这下不用援助香港曱甴口罩了，他们爱英国的丁字裤   ????#天津医生多次抢救新冠肺炎患者确诊##首例新冠肺炎逝者遗体解剖报告#  L爱国文青的微博视频 ?
2614825322,@平安天津 @天津交警 @央视新闻 @央视新闻调查 #天津医生多次抢救新冠肺炎患者确诊#打老人的事 不管怎么说 动粗！对老人家动粗都不是对的吧 O网页链接 ?
2622319092,#天津医生多次抢救新冠肺炎患者确诊#【多次抢救新冠肺炎患者，天津一医生确诊感染】在连续多日新冠肺炎确诊病例零新增后，2月27日，天津新增一例确诊病例：天津市海河医院呼吸与危重症医学科41岁的副主任。据天津当地媒体报道，该患者是天津市第136例确诊病例。作为天津市海河医院呼吸与危重症医学科副主任，其在海河医院参与新冠肺炎确诊病例的诊疗工作，重点负责危重患者的抢救，多次为新冠肺炎患者行气管镜、气管插管、深静脉穿刺等有创操作。（新京报） 收起全文d
4082263920,医护们真是辛苦了#天津医生多次抢救新冠肺炎患者确诊##首例新冠肺炎逝者遗体解剖报告#  ????   ????   ????   ????  L全搞笑也的微博视频 ?
4417725528,#天津医生多次抢救新冠肺炎患者确诊##天津身边事#  O天津身边事  2天津·海泰信息广场-D座 ?
3591192516,上海向韩国大邱庆北地区捐赠50万个口罩，而中国驻韩大使馆也向大邱捐赠了2.5万个口罩。中国已经从被援助国变成援助国了。 ????#天津医生多次抢救新冠肺炎患者确诊##首例新冠肺炎逝者遗体解剖报告# ????
3590758848,上海向韩国大邱庆北地区捐赠50万个口罩，而中国驻韩大使馆也向大邱捐赠了2.5万个口罩。中国已经从被援助国变成援助国了。 ????#天津医生多次抢救新冠肺炎患者确诊##首例新冠肺炎逝者遗体解剖报告# ????
