userid,text
4822873964,【 【深夜大福利：先抢券，0点准时下单】原价3.9 ，券后-1.1 瓷质细腻，造型端庄浑朴！温润淡雅的釉色，能搭配不同的茶席和茶器！杯中的浮雕鱼做的非常逼真，倒入茶水，宛如鱼儿水中游，古风十足喔【5元券】微博专享限时领券------------------------------#好物撩一撩##超级体验官##好物发现官##花式种草##全民带货##换季大作战##优惠券##淘宝优惠券##小萌种草好物##超级红人节##超红带货挑战赛##全民扫货节##宠粉心选节##兼职##生活好物节##好货推荐##挑对象一样挑好货##好物推荐##好物##好物分享##母婴好物大赏##尤物好物榜##宅在家能无聊到什么程度##宅在家的正确姿势##宅在家里都干啥##宅在家美食才艺大比拼##元宵快乐宅##宅家里宅出的新花样##宅在家里每天的日常##宅家做饭大赛##宅在家的人能有多无聊##宅在家里很焦虑怎么办##宅家吃什么##湖北以外新增病例连降7天##疫情##疫情仍处于扩散阶段##疫情地图##疫情上报第一人记大功##岳云鹏 等疫情过去我请你们看相声##科比和Gigi遗体已安葬##上个网课咋还有这么无理的要求##新冠病毒疫苗可能在18个月内完成# 收起全文d
4127890161,#西安身边事# 【《你好 我的城》杨桂云：抗疫一线的“硬核”老党员】#战疫情 西安在行动# 未央区新光村社区一半是拆迁安置小区，一半是城中村，面积大、人口流动频繁，加大了疫情防控的管理难度。在这个特殊时期，新光村涌现出一批像杨桂云这样敢于担当的党员志愿者，共同守护着自己的家园。今晚八点敬请收看西安一套看他们战“疫”中的身影！#新冠病毒疫苗可能在18个月内完成##你好，我的城#西安新闻#这里是西安#  L西安电视台官方微博的微博视频 收起全文d
4025548387,央视记者深入武汉医院隔离区采访致敬一线守护的所有人员，感谢有你们，辛苦啦，愿平安#疫情形势出现3个积极变化##新冠病毒疫苗可能在18个月内完成# L奇葩帖的微博视频 ?
3711826523,#新冠病毒疫苗##新冠病毒疫苗可能在18个月内完成#18个月？？？知道很难，但是患者跟一线的所有英雄等得了这么久嘛？ O新冠病毒疫苗可能在18个月内完成，你觉得这个时间是长还是短？ ?
6781107742,#新冠病毒疫苗##新冠病毒疫苗可能在18个月内完成#长 O新冠病毒疫苗可能在18个月内完成，你觉得这个时间是长还是短？ ?
4822873964,【 【灵医生】医用75%酒精喷雾100ml原价39.9 ，券后14.9 75%酒精免洗喷雾剂，消字号卫生许可，特殊时期的刚需物品，杀菌率超高！可直接皮肤消毒，物品消毒，100ml仅需14.9元O网页链接------------------------------#好物撩一撩##超级体验官##好物发现官##花式种草##全民带货##换季大作战##优惠券##淘宝优惠券##小萌种草好物##超级红人节##超红带货挑战赛##全民扫货节##宠粉心选节##兼职##生活好物节##好货推荐##挑对象一样挑好货##好物推荐##好物##好物分享##母婴好物大赏##尤物好物榜##宅在家能无聊到什么程度##宅在家的正确姿势##宅在家里都干啥##宅在家美食才艺大比拼##元宵快乐宅##宅家里宅出的新花样##宅在家里每天的日常##宅家做饭大赛##宅在家的人能有多无聊##宅在家里很焦虑怎么办##宅家吃什么##湖北以外新增病例连降7天##疫情##疫情仍处于扩散阶段##疫情地图##疫情上报第一人记大功##岳云鹏 等疫情过去我请你们看相声##科比和Gigi遗体已安葬##上个网课咋还有这么无理的要求##新冠病毒疫苗可能在18个月内完成# 收起全文d
2970967949,#新冠病毒疫苗##新冠病毒疫苗可能在18个月内完成#对那些长时间战斗在一线的医护人员来说     这已经够快了    他们已经进了自己最大的努力       加油   一定会好起来的 O新冠病毒疫苗可能在18个月内完成，你觉得这个时间是长还是短？ ?
3654619123,河南一医院院长拒戴口罩被停职，其言论造成不良影响，该副院长已经停职。   ????#公共场所发现病例停用空调通风系统##新冠病毒疫苗可能在18个月内完成#   ????   ????   ????  L鲜事趣闻的微博视频 ?
3917127931,带着情绪上班未必好事，希望港府医管局必须正視黑医护复工衍生的問題。。。 ????#公共场所发现病例停用空调通风系统##新冠病毒疫苗可能在18个月内完成# ????
7179763192,日本这次把中日友好关系彻底做牢固了？网友：不管是不是真的想搞好友谊。心意已经领了！大家怎么看？#疫情形势出现3个积极变化##新冠病毒疫苗可能在18个月内完成# L热门视频合集的微博视频 ?
