userid,text
7994182998,【河南一病例#从武汉返乡34天后确诊#，官方：隔离时间再延长7天】2月16日，河南新县疫情防控工作指挥部通报了该县2例超“常规”病例。其中，吴某某三次进行核酸检测，前两次均阴性，第三次阳性，其1月14日从武汉返乡至确诊，时长达34天。当地提醒，有湖北居住史、旅行史、接触史的居民，居家隔离观察时间满14天的，一律再延长7天。#河南信阳出现两例超常规病例#@一手Video L一手video的秒拍视频 收起全文d
3580841131,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3672371469,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
2780860610,#河南信阳出现两例超常规病例#隔壁县的…我现在怕的要死 ?
3139448720,#河南信阳出现两例超常规病例#
4023419154,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3769132030,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
6144532106,#抗击疫情 钟山在行动##贵州累计确诊新型肺炎病例##全国累计确诊新冠肺炎70548例# 【全国疫情地图贵州恢复浅红色！】好消息！在全国新冠疫情趋势图中，贵州的颜色又变成“浅红色”。截至2月16日24时，贵州累计确诊新冠肺炎患者146例，治愈出院47例。还在治疗的新冠肺炎患者人数降至百人以下，在全国新冠疫情趋势图中，贵州的颜色也从“红色”转为“浅红色”。来源：多彩贵州网#河南信阳出现两例超常规病例# 收起全文d
3926082166,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3208660599,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3633308301,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3922069152,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
7376541644,【34天才确诊！当地要求延长隔离时间！】#河南信阳出现两例超常规病例##国是论坛# 2月16日，河南信阳新县通报了2例确诊病例的情况：确诊病例吴某某先后3次进行核酸检测，前两次均为阴性；自1月14日从武汉返回新县至确诊，时长达34天。确诊病例宁某某确诊时长达94天。新县提出，有湖北(武汉)居住史、旅行史、接触史的居民，居家隔离观察时间满14天的，一律再延长7天。@央视网O返乡后34天才确诊？！当地要求延长隔离时间！ 2信阳·商城县 收起全文d
3950901937,#河南信阳出现两例超常规病例# 新型肺炎期间慢性病患者如何自我保健？ ???
3456287839,//@延安检察:【#河南信阳出现两例超常规病例# 传染源不明确】2月16日，#河南新增15例新冠肺炎确诊病例#。河南信阳新县昨天通报了2例确诊病例的情况：2例确诊病例潜伏时间长、传染源不明确、确诊困难，并且具有较强传染性。
2620710805,#武汉必须开放的公共场所扫码入出#配合检查戴口罩就这么难吗？大妈不戴口罩强行闯卡后得意跳舞，最后结局令人极度舒适！#河南信阳出现两例超常规病例# L有梗有料的微博视频 ?
8138517899,#河南信阳出现两例超常规病例#自身抵抗力最重要，所以我这每天坚持做艾灸，库存的艾条还可以了用一个半月，这一个半月时间武汉的快递怎么也恢复了，那个时候还有300根好艾条到 2武汉 ?
3918306211,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3655264949,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3929697166,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3364316323,//@延安检察:【#河南信阳出现两例超常规病例# 传染源不明确】2月16日，#河南新增15例新冠肺炎确诊病例#。河南信阳新县昨天通报了2例确诊病例的情况：2例确诊病例潜伏时间长、传染源不明确、确诊困难，并且具有较强传染性。
8293902315,#河南信阳出现两例超常规病例#这不会是确诊患者没记清楚，不小心期间被感染了吧？否则30天潜伏期太可怕了。 ?
4338431765,//@开封政法: #河南信阳出现两例超常规病例# 传染源不明确
3593644694,//@延安检察:【#河南信阳出现两例超常规病例# 传染源不明确】2月16日，#河南新增15例新冠肺炎确诊病例#。河南信阳新县昨天通报了2例确诊病例的情况：2例确诊病例潜伏时间长、传染源不明确、确诊困难，并且具有较强传染性。
4020943195,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3926082184,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
6765891467,#湖北寄往北京的邮件全部喷淋消毒#强烈建议全国推广！消毒就好，这样接收快递的人好歹心里好舒服一些！#河南信阳出现两例超常规病例##我们俩# ?
3581998589,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3834395311,“这只是一个教训，让你知道本座的东西不许旁人来gfhh44碰……”男子冷冷说道，昏暗的室内，床上晏勾辰昏睡着，而在地上，晏狄童半跪半伏，被身后衣衫整齐、只松了裤带的 #生产销售问题医用口罩最高可判无期##军队支援湖北医疗队再出发##河南信阳出现两例超常规病例# ?
3926105093,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
4777590637,#河南信阳出现两例超常规病例# 表面装作若无其事，内心其实怕的要死。已经20多天没出过门，马上就集齐一个月了，快憋疯了，等我能出门那天我要大摇大摆横着走路 ?
4159536031,#河南信阳出现两例超常规病例#一般来说不可能还有感染源，可能是中途碰到过被感染者，或者动物。也有无症状患者，需要及时进行确诊，并且予以隔离，才可能更好的管控！ ?
3672371469,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3595416480,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
8704281846,安庆老城，黄甲山至南水关之间旧有万字会。清末宣统年间东北抗击鼠疫的重要人物、奉天交涉使韩国钧八十寿辰，世界红万字会所赠“大德必寿”牌匾，文字介绍万字会前身是东北鼠疫期间成立的“万国防疫会”，完整的名称是“奉天万国鼠疫研究会”。查阅相关资料，世界红万字会是民国成立的一个大型民间慈善组织，发源于山东济南，与奉天万国鼠疫研究会应该没有多大关联。by：汪军#河南信阳出现两例超常规病例# 收起全文d
3972745648,【河南一病例#从武汉返乡34天后确诊#，官方：隔离时间再延长7天】2月16日，河南新县疫情防控工作指挥部通报了该县2例超“常规”病例。其中，吴某某三次进行核酸检测，前两次均阴性，第三次阳性，其1月14日从武汉返乡至确诊，时长达34天。当地提醒，有湖北居住史、旅行史、接触史的居民，居家隔离观察时间满14天的，一律再延长7天。#河南信阳出现两例超常规病例#@一手Video L一手video的秒拍视频 收起全文d
4189574411,#河南信阳出现两例超常规病例#各种可能都有吧，只要防范措施做的好，不出门就不用怕，离胜利越来越近啦！ ?
4252196942,#河南信阳出现两例超常规病例# 这个病毒真有点吓人 还是要自身做好防护措施 这几天人数都在下降， 相信很快就能结束！ ?一定要继续注意啊！ ? ???#武汉20位康复医护人员捐血浆#谢谢可爱的康复医务人员捐献宝贵的血浆，一定要给这些人做好营养支持！ ? ???
4020558880,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
2620710805,#武汉必须开放的公共场所扫码入出#现在买口罩太难了暖心大叔自制纸口罩外出，遭民警拦下：我这个送给你！#河南信阳出现两例超常规病例# L有梗有料的微博视频 ?
6976784092,这病毒真的很狡猾啊，30多天……大家近日还是不要放松，加油啊 ? 不要出门，不要出门……  #河南信阳出现两例超常规病例# L柠檬Abner的微博视频 ?
3684736013,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3685963913,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
3921382498,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
8287774857,#河南信阳出现两例超常规病例# #兰州正在播# 【密切接触30多天才确诊 河南信阳出现两例超常规病例！】#最新疫情# #最新疫情地图# 2月16日，河南新增15例新冠肺炎。河南信阳新县昨天通报了2例确诊病例潜伏时间长、传染源不明确、确诊困难，并且具有较强传染性。确诊病例吴某某先后3次进行核酸检测，前两次均为阴性;自1月28日住院留观至确诊，时长达19天;自1月14日从武汉返回新县至确诊，时长达34天。#从武汉返乡34天后确诊# #关注新型冠状病毒肺炎疫情# @央视新闻 @每日经济新闻 @红星新闻 @澎湃新闻 @新京报   O密切接触30多天才确诊 河南信阳出现两例超常规病例 收起全文d
3586913970,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
7323251128,#河南信阳出现两例超常规病例# 病毒太狡猾了，太狡猾了，太狡猾了……籽说紫话 ?
4022516767,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
4023419154,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
7092612204,#河南信阳出现两例超常规病例#祈祷?? ?
4711446841,//@东京游民:【不听劝还固执！89岁老人不戴口罩还打人 ，家人代致歉】2020年2月15日，陕西宝鸡，一名89岁老人在小区门口等老伴，因当时没戴口罩，小区工作人员上前提醒，老人突然情绪激动，动手殴打对方。#河南信阳出现两例超常规病例#
3929462034,给隔离封闭小区群众送菜，民警，自愿者辛苦了！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
4934510781,【#河南信阳出现两例超常规病例# 传染源不明确】
4300571474,#河南信阳出现两例超常规病例#  做好防护！还没到放松的时候 疫情期间，怎样做好自我防护？快来一起学习↓↓@陕西检察 @西安检察 LFM88山西交通广播的微博视频 ?
3921398091,热血出征，为我同胞！这一战，我们一定要赢！#河南信阳出现两例超常规病例##钻石公主号有40名美国人确诊感染#L热门视频合集的微博视频 ?
2620710805,#武汉必须开放的公共场所扫码入出#嚣张！路虎男闯卡、父亲拳打上门民警#河南信阳出现两例超常规病例# L有梗有料的微博视频 ?
6773851867,【#河南信阳出现两例超常规病例# 传染源不明确】2月16日，河南新县疫情防控工作指挥部通报了该县2例超“常规”病例。其中，吴某某三次进行核酸检测，前两次均阴性，第三次阳性，其1月14日从武汉返乡至确诊，时长达34天。当地要求，有湖北居住史、旅行史、接触史的居民，居家隔离观察再延长7天。安哥：少出门，少聚集，做足防护！  L一手video的秒拍视频#钻石公主号有40名美国人确诊感染##湖北要求疑似患者核酸检测当日清零##莱昂纳德获科比MVP奖##想见你彩蛋有三个版本##戳爷防弹少年团合作# 收起全文d
