userid,text
4646737867,#日本疫情##钻石公主号邮轮新增41例新冠肺炎##新冠肺炎已开始在日本流行#  对不起，影响到你了，很抱歉，愿你们能及时控制住，不再扩散，等国内腾出手，再利用血浆和抗体再支援，实在是很抱歉。这个大灾的神奇年份，愿各位平安，我们一定要挺过来！拜托了！ ?
7722609852,#新冠肺炎已开始在日本流行#可别啊，希望全世界人都健康。 ?
6809512487,#新冠肺炎已开始在日本流行#我觉得这是一场免疫力大战，等能出门了，我一定好好锻炼身体，增强免疫力，好好吃饭，少吃零食，一周至少跑三天步，每天坚持做瑜伽，少看手机多读书身体健康，病毒不侵，不给别人找麻烦。 ?
8272263674,#新冠肺炎已开始在日本流行#第一反应居然系今年奥运会还能顺利进行吗？我要睇乒乓球，羽毛球，游水，跳水，体操！…… 2广州 ?
4983063605,#新冠肺炎已开始在日本流行# 以前是人类把动物关在笼子里 现在是动物来惩罚人类了把我们都关在在家里 因果报应 ?
4325431335,#新冠肺炎已开始在日本流行#“目前日本国内已有多达5个地方出现了与中国无直接关系、且不知感染途径的确诊病例。”那么，目前还没有搞清楚的关于病毒来源的问题，是不是又要重新研究了… ?
7543038466,#新冠肺炎已开始在日本流行#唉，搞得心里乱糟糟的 ?
2687186710,#新冠肺炎已开始在日本流行# 还有奥运啊 大家都要一起加油！ ?
3153485419,#新冠肺炎已开始在日本流行#嗳！看来年前与wly约定的日本之行又要吹了，这呦～何时是个头哦！ ?
8467031944,#新冠肺炎已开始在日本流行#  堵心！ ?
4736532387,#新冠肺炎已开始在日本流行#
7161675054,今天在法国的一位自湖北的游客确诊病人，死亡。也是截止到目前第一位在欧洲死去的中国感染者。他80岁了和女儿一起于1月16号从湖北到法国旅游，1月25日父女俩均确认为新冠肺炎病例，他女儿目前状态良好，估计不久会治愈出院。#新冠肺炎已开始在日本流行# ?
4664251501,#新冠肺炎已开始在日本流行#天妒“樱材”?? ?
3134449020,#新冠肺炎已开始在日本流行#?????? ?
8688258096,#新冠肺炎已开始在日本流行#作为中国人对日本的情况，感同身受。中国乐意分享治疗方法。 ?
7979274292,#新冠肺炎已开始在日本流行# 全球都在为吃野味的人买单 ?
8001365172,#新冠肺炎已开始在日本流行#好朋友做中日留学事业的 2017年和先生一起由他领着去日本虽然是繁华的东京 却被他带出了宁静的感觉 2019年 我带队随他两次踏上日本 一次京都 一次奈良让我们这帮人 共同爱上这片土地 因为文化 因为曾经的互通 因为…他是先生众多学生之中努力奋斗的那种…疫情期间 ，他蓄力等待再一次出发为了让更多的人了解我们的邻居 日本???? 也为了让更多的日本人理解他们的邻居 中国???? 山川异域 风月同天 …??日本人民安好！ 2大连·亿达世纪城 收起全文d
4382224646,【#新冠肺炎已开始在日本流行# ，官员呼吁普通感冒别去医院】日本厚生劳动大臣加藤胜信15日在记者会上称，目前情况“已经发生变化”，新冠肺炎已事实上开始在日本流行。据日本厚生劳动省，日本在14日确诊7例新型冠状病毒肺炎病例。其中冲绳的一例病例为出租车司机，曾搭载公主号邮轮乘客，但官员称目前还不清楚4人具体身份。官员呼吁：这段时间感冒就别去医院了。#日本疫情#  L全球拍视频的微博视频 收起全文d
2728051867,#新冠肺炎已开始在日本流行#日本也要加油啊！ ?
8183370428,#新冠肺炎已开始在日本流行#在全球化的大背景下，全球控制住了才是最后的胜利，如果一个地方失守了，很有可能全球蔓延，而我们甚至有可能面对病毒二次来袭的情况，到时候灾难是世界性的。 ?
4685918158,#新冠肺炎已开始在日本流行#日本挺住 全人类一起抗击新冠 ?
8272840337,#新冠肺炎已开始在日本流行#以日本的城市和人口密度。。这太吓人了。。 ?
7465595058,#新冠肺炎已开始在日本流行#这热搜吓人啊我这里口罩都买不到了，明天拉姐妹起早去店外排队买口罩?? 2日本·东京 ?
3675487117,让天下没有难做的微商。          ——刘家芳芳用内心的改变力去赚钱、用品牌的影响力去加强个人????、用专业的行业知识去成长自己，刘家芳芳不仅在做微商，更是在做一份成就“人”的事业！#新冠肺炎已开始在日本流行##明星在家get了什么新技能##中国不会出现大规模通货膨胀##天赐的声音# L上美花迷赵丽颖代言And莳萱国际的微博视频 收起全文d
2661072232,#新冠肺炎已开始在日本流行#希望能早日战胜疫情?? ?
7756204559,#新冠肺炎已开始在日本流行#早点研究出治疗药物吧！阿弥陀佛?? ?
2893698327,#新冠肺炎已开始在日本流行#啊?? ?
3582116609,#新冠肺炎已开始在日本流行##日本##日本疫情# 实时更新：到目前日本确诊350了，特别是散发无追溯源，感觉和1个月前武汉特别像，很有可能大爆发?? ???
2857498003,#新冠肺炎已开始在日本流行#希望疫情赶快结束吧?? 2武汉 ?
4388206701,#新冠肺炎已开始在日本流行#日本反应太慢了，有武汉的教训在前居然没当回事 ?
3429081935,#新冠肺炎已开始在日本流行#日本加油！！！！！！！！ ?
4523511248,#新冠肺炎已开始在日本流行# 如果疫情在日本发展起来导致奥运会不能举办，对日本经济打击也忒大了，感谢日本对中国的捐赠，也希望日本挺住!刚吧蝶! ?
8133802509,突然很怀念歌诗达海上漂的那些天邮轮里更像是一个独立的小世界可以睡到昏天暗地起来去酒吧听歌也可以起个大早期盼海上日出每天有好多冷饮海鲜绝不允许你的胃寂寞也希望钻石公主号上的大家，尽快好起来#新冠肺炎已开始在日本流行# ?
