userid,text
3731418568,#一确诊病例20多天体温无异常#这病毒也太他妈鸡贼了吧自行隔离14天好不容易放下的心又开始怕起来了 ?
8449187178,#一确诊病例20多天体温无异常#别这样，这样我都怀疑我也是 ?
8719536772,网友分享：今晚刚回城，准备在家好好工作，然后就收到通知，公司已经倒闭！确实是个悲剧啊。在新疫情下，你还有工作吗？#一确诊病例20多天体温无异常##文艺##78%人类新发传染病与野生动物有关# 你还有工作吗？ ?
8287177102,#一确诊病例20多天体温无异常#这个有些伤那么怎么办？有其他症状么？ ?
8894102369,武汉肺炎高龄患者紧急求救！！！ #新型冠状病毒属于SARS冠状病毒# #一确诊病例20多天体温无异常# #铁林太气人了# #豆豆先生在武汉为中国加油# #日本女孩鞠躬为武汉募捐# #爱的迫降# #肺炎患者求助# 肺炎患者求助
6235898246,#一确诊病例20多天体温无异常#据央视新闻，截至8日24时，四川遂宁市新增新冠肺炎患者易某某，自1月中旬在武汉开始一直以感冒治疗，回乡后因邻居最近发病确诊，易某某因与其密切接触被排查时确诊，确诊当天（8日）体温依然无异常。为何20多天未出现严重症状，目前正在进一步了解。这个病毒太狡猾了 收起全文d
3166968052,#一确诊病例20多天体温无异常#世界上不存在大智慧，就像世界上本不存在才华这个词，也不存在事业这个词，存在的是琐碎。重复的事情在不停地做，你就是专家，做重复的事特别专注，你就是大家。 ?
4658827974,记性怎么这么好?他脑子里装了监控?#一确诊病例20多天体温无异常#
8997651629,#一确诊病例20多天体温无异常# 这个有点吓人，这类体温正常的病毒携带者该如何防范？明天又要复工了（我为啥要用”又？”），能再歇半个月就好了。你要返回工作岗位了吗？在家太闲的给自己找点事干！看看书学个软件啥的，多好。#即将复工的我# ?
3395530651,为了不占无谓的疫情期转发热度和快递资源，我们的月度抽奖这个严峻的2月就先不做了。可是只要大家乖乖在家，努力防疫，三月一定是值得万众期待的！到时继续给大家放送给力#抽奖#！ 3??月的我们一定健健康康，然后擦着丝乔M101最美枫脏橘??去见你最想见的TA 吧！??大家现阶段务必万事小心??#一确诊病例20多天体温无异常# 然后期待一下我们的疫后#幸运抽奖##转发抽奖##幸运大抽奖# 吧！附送一枚 #萧亚轩鲜肉菩萨# @蕭亞軒MISSELVA Steph&amp;Jo丝乔 雾面润泽唇膏 M101焦糖 显白滋润无毒 时髦枫脏橘口红 收起全文d
3422086026,#一确诊病例20多天体温无异常#陌上一点愁，离人心上秋。 ?
2678506367,#一确诊病例20多天体温无异常#  病毒成精了都知道隐藏自己了？？？ ?
4750026815,#一确诊病例20多天体温无异常#太可怕了，潜伏能力太强了。太可恶了 2文山市 ?
3917127931,香港新界社区抗疫连线，派发口罩现场。。。   ????#新型冠状病毒属于SARS冠状病毒##一确诊病例20多天体温无异常#   ????   ????  L视频大队长的微博视频 ?
3646212506,#一确诊病例20多天体温无异常#可以看到其轨迹中多次去诊所或医院，还跑到别人家吃饭（怎么老去别人家吃？）会不会是在这些地方感染的？如果不是，那这病毒太腹黑了，可以潜伏20来天甚至更长，实在可怕。 ?
8209812004,法庭说事【#武汉市最牛小区#！无一例感染 无一例疑似】 截至2月7日24时，全小区1766户住户，无一例感染，无一例疑似！他们是怎么做到的？#一确诊病例20多天体温无异常# L悄悄围观的微博视频 ?
2637915233,#一确诊病例20多天体温无异常#  病毒成精了都知道隐藏自己了？？？ ?
8261995417,【四川遂宁#一确诊病例20多天体温无异常#  活动轨迹公布】截至8日24时，四川遂宁市累计报告新型冠状病毒肺炎确诊病例8例。8名患者中，已治愈出院2人，其余患者目前病情稳定。新增患者易某某，自1月中旬在武汉开始一直以感冒治疗，回乡后因邻居最近发病确诊，易某某因与其密切接触被排查时确诊，确诊当天（8日）体温依然无异常。为何20多天未出现严重症状，目前正在进一步了解。#78%人类新发传染病与野生动物有关#请最近20多天与易某某有接触的人员，尽快与当地疾控部门联系。患者易某某，35岁男性，现住射洪市广兴镇新场村20组，常住武汉。1月13日、14日在武汉时，因干咳到家附近诊所就诊；1月16日全家5人从武汉返回射洪；2月7日收入射洪市人民医院河东传染病区隔离治疗；2月8日晚转运至遂宁市传染病医院隔离治疗。其活动轨迹如下：1月16日：全家5人乘动车D2259次第10车厢（座号3A—3D），从武汉汉口出发抵达遂宁，然后乘坐肖某的车返回射洪家中，当晚全家在其亲戚家吃饭；1月17日：上午和妻子骑车到村医罗某某处就诊，中午和晚上患者全家在邻居程某某家就餐，13:00-18:00在会先茶馆打麻将；17-19日：8点30分-10点30分骑车到射洪市城区母某某诊所扎针灸；1月19日：遇见村医罗某某妻子，让其带药；1月21日：再次到村医罗某某处就诊；1月22日：邻居杜某某（已确诊新型冠状病毒肺炎）送患者到广兴镇卫生院做检查治疗，18:30左右到射洪市太和镇火之缘鲜菜自助火锅店吃饭；1月23日：上午骑车到广兴镇卫生院继续输液治疗，中午和晚上都在邻居何某某家中吃饭；1月24日：中午和晚上均在其亲戚家吃饭，晚上患者带自己2个孩子和2个侄儿在杨某某处买烟花和纸钱；1月25日：13:00-18:00在会先茶馆打麻将，18:00左右全家到广兴镇卫生院测体温；1月26日：8:00-9:00邻居杜某某开车送患者全家到东山公墓上坟；1月18日、1月30日、2月2日、2月5日9:00-10:00患者一人骑车到广兴镇菜市场买菜。患者肖某某，38岁女性，现住射洪市广兴镇新场村20组，患者易某某的妻子。2月7日收入射洪市人民医院河东传染病区隔离治疗；2月8日晚转运至遂宁市传染病医院隔离治疗。其活动轨迹与其丈夫易某某大多一致。此外，她还有下列活动轨迹：1月19日：患者和丈夫扎针灸后，11:00-12:00骑电瓶车到射洪市城区金龙市场（子昂城入口）购饺子皮和肉；1月20-23日：每日10:00-11:30患者独自一人骑电瓶车到射洪市城区母某某诊所扎针灸；1月23日：患者扎针灸后，11:00-12:00骑电瓶车到射洪市城区城南菜市场买菜；12时左右到康瑞祥药店（三桥附近）买口罩；1月24日：18:00-19:00与邻居何某打羽毛球。（央视） 收起全文d
